drug,reaction,atom_idx,element,effect,baseline_score
linagliptin,Nausea,24,N,-0.0020711421966552734,0.8291733264923096
linagliptin,Nausea,25,C,0.0051424503326416016,0.8291733264923096
linagliptin,Nausea,26,C,0.0003199577331542969,0.8291733264923096
linagliptin,Nausea,27,C,-0.003926396369934082,0.8291733264923096
linagliptin,Nausea,28,C,-0.0042029619216918945,0.8291733264923096
linagliptin,Nausea,29,C,-0.00014162063598632812,0.8291733264923096
linagliptin,Nausea,30,C,0.002660691738128662,0.8291733264923096
linagliptin,Nausea,31,C,0.0021393895149230957,0.8291733264923096
linagliptin,Nausea,32,N,0.002808809280395508,0.8291733264923096
linagliptin,Nausea,33,C,-0.04918700456619263,0.8291733264923096
linagliptin,Nausea,34,C,-0.010538935661315918,0.8291733264923096
linagliptin,Urinary tract infection,0,C,-0.1287321150302887,0.2342585325241089
linagliptin,Urinary tract infection,1,C,-0.03936660289764404,0.2342585325241089
linagliptin,Urinary tract infection,2,C,-0.019714325666427612,0.2342585325241089
linagliptin,Urinary tract infection,3,C,0.01908738911151886,0.2342585325241089
linagliptin,Urinary tract infection,4,N,-0.010762885212898254,0.2342585325241089
linagliptin,Urinary tract infection,5,C,-0.031661927700042725,0.2342585325241089
linagliptin,Urinary tract infection,6,C,-0.00749322772026062,0.2342585325241089
linagliptin,Urinary tract infection,7,N,0.004082635045051575,0.2342585325241089
linagliptin,Urinary tract infection,8,C,-0.041777610778808594,0.2342585325241089
linagliptin,Urinary tract infection,9,N,0.00022113323211669922,0.2342585325241089
linagliptin,Urinary tract infection,10,C,-0.01929640769958496,0.2342585325241089
linagliptin,Urinary tract infection,11,C,-0.01789623498916626,0.2342585325241089
linagliptin,Urinary tract infection,12,C,-0.021296411752700806,0.2342585325241089
linagliptin,Urinary tract infection,13,C,0.002658143639564514,0.2342585325241089
linagliptin,Urinary tract infection,14,C,-0.003327667713165283,0.2342585325241089
linagliptin,Urinary tract infection,15,N,-0.000937342643737793,0.2342585325241089
linagliptin,Urinary tract infection,16,N,0.004093289375305176,0.2342585325241089
linagliptin,Urinary tract infection,17,C,0.0499846488237381,0.2342585325241089
linagliptin,Urinary tract infection,18,O,0.0004887282848358154,0.2342585325241089
linagliptin,Urinary tract infection,19,N,0.05444785952568054,0.2342585325241089
linagliptin,Urinary tract infection,20,C,0.022940397262573242,0.2342585325241089
linagliptin,Urinary tract infection,21,O,0.013942569494247437,0.2342585325241089
linagliptin,Urinary tract infection,22,C,0.014813005924224854,0.2342585325241089
linagliptin,Urinary tract infection,23,C,0.009805813431739807,0.2342585325241089
linagliptin,Urinary tract infection,24,N,0.005570024251937866,0.2342585325241089
linagliptin,Urinary tract infection,25,C,0.009777531027793884,0.2342585325241089
linagliptin,Urinary tract infection,26,C,0.0006358921527862549,0.2342585325241089
linagliptin,Urinary tract infection,27,C,-0.004465669393539429,0.2342585325241089
linagliptin,Urinary tract infection,28,C,-0.0026075392961502075,0.2342585325241089
linagliptin,Urinary tract infection,29,C,-0.0001217275857925415,0.2342585325241089
linagliptin,Urinary tract infection,30,C,0.009338662028312683,0.2342585325241089
linagliptin,Urinary tract infection,31,C,0.0011450499296188354,0.2342585325241089
linagliptin,Urinary tract infection,32,N,0.009435206651687622,0.2342585325241089
linagliptin,Urinary tract infection,33,C,-0.13203126192092896,0.2342585325241089
linagliptin,Urinary tract infection,34,C,-0.044324278831481934,0.2342585325241089
metformin,Lactic acidosis,0,C,0.0011352896690368652,0.9786428213119507
metformin,Lactic acidosis,1,N,-0.0004457831382751465,0.9786428213119507
metformin,Lactic acidosis,2,C,0.0011352896690368652,0.9786428213119507
metformin,Lactic acidosis,3,C,-0.0004493594169616699,0.9786428213119507
metformin,Lactic acidosis,4,N,0.0648382306098938,0.9786428213119507
metformin,Lactic acidosis,5,N,0.0001315474510192871,0.9786428213119507
metformin,Lactic acidosis,6,C,-0.00035446882247924805,0.9786428213119507
metformin,Lactic acidosis,7,N,0.08702880144119263,0.9786428213119507
metformin,Lactic acidosis,8,N,0.08702880144119263,0.9786428213119507
metformin,Nausea,0,C,0.00036025047302246094,0.9899187088012695
metformin,Nausea,1,N,-0.00035202503204345703,0.9899187088012695
metformin,Nausea,2,C,0.00036025047302246094,0.9899187088012695
metformin,Nausea,3,C,-0.00039702653884887695,0.9899187088012695
metformin,Nausea,4,N,0.03651297092437744,0.9899187088012695
metformin,Nausea,5,N,-0.00010824203491210938,0.9899187088012695
metformin,Nausea,6,C,-0.00025326013565063477,0.9899187088012695
metformin,Nausea,7,N,0.05063474178314209,0.9899187088012695
metformin,Nausea,8,N,0.05063474178314209,0.9899187088012695
metformin,Urinary tract infection,0,C,0.011843085289001465,0.7114076018333435
metformin,Urinary tract infection,1,N,0.0031952857971191406,0.7114076018333435
metformin,Urinary tract infection,2,C,0.011843085289001465,0.7114076018333435
metformin,Urinary tract infection,3,C,0.004606485366821289,0.7114076018333435
metformin,Urinary tract infection,4,N,0.5296532064676285,0.7114076018333435
metformin,Urinary tract infection,5,N,0.004693448543548584,0.7114076018333435
metformin,Urinary tract infection,6,C,-0.00890505313873291,0.7114076018333435
metformin,Urinary tract infection,7,N,0.5436752289533615,0.7114076018333435
metformin,Urinary tract infection,8,N,0.5436752587556839,0.7114076018333435
nateglinide,Lactic acidosis,0,C,-0.0016518235206604004,0.7370886206626892
nateglinide,Lactic acidosis,1,C,-0.0007829070091247559,0.7370886206626892
nateglinide,Lactic acidosis,2,C,-0.0016518235206604004,0.7370886206626892
nateglinide,Lactic acidosis,3,C,-0.0006566643714904785,0.7370886206626892
nateglinide,Lactic acidosis,4,C,-0.00026428699493408203,0.7370886206626892
nateglinide,Lactic acidosis,5,C,-0.0008495450019836426,0.7370886206626892
nateglinide,Lactic acidosis,6,C,-0.001408696174621582,0.7370886206626892
nateglinide,Lactic acidosis,7,C,-0.0008495450019836426,0.7370886206626892
nateglinide,Lactic acidosis,8,C,-0.0002643465995788574,0.7370886206626892
nateglinide,Lactic acidosis,9,C,-0.001081228256225586,0.7370886206626892
nateglinide,Lactic acidosis,10,O,-0.00032073259353637695,0.7370886206626892
nateglinide,Lactic acidosis,11,N,-0.03437083959579468,0.7370886206626892
nateglinide,Lactic acidosis,12,C,-0.13423418998718262,0.7370886206626892
nateglinide,Lactic acidosis,13,C,-0.08878499269485474,0.7370886206626892
nateglinide,Lactic acidosis,14,C,-0.15370935201644897,0.7370886206626892
nateglinide,Lactic acidosis,15,C,0.014419853687286377,0.7370886206626892
nateglinide,Lactic acidosis,16,C,-0.000825345516204834,0.7370886206626892
nateglinide,Lactic acidosis,17,C,-0.009886085987091064,0.7370886206626892
nateglinide,Lactic acidosis,18,C,-0.000825345516204834,0.7370886206626892
nateglinide,Lactic acidosis,19,C,0.014419853687286377,0.7370886206626892
nateglinide,Lactic acidosis,20,C,-0.005346477031707764,0.7370886206626892
nateglinide,Lactic acidosis,21,O,-0.006922245025634766,0.7370886206626892
nateglinide,Lactic acidosis,22,O,-0.006494641304016113,0.7370886206626892
nateglinide,Nausea,0,C,-0.004059195518493652,0.7983956933021545
nateglinide,Nausea,1,C,-4.76837158203125e-05,0.7983956933021545
nateglinide,Nausea,2,C,-0.004059195518493652,0.7983956933021545
nateglinide,Nausea,3,C,-0.000958859920501709,0.7983956933021545
nateglinide,Nausea,4,C,0.0003433823585510254,0.7983956933021545
nateglinide,Nausea,5,C,-0.00010162591934204102,0.7983956933021545
nateglinide,Nausea,6,C,0.005312204360961914,0.7983956933021545
nateglinide,Nausea,7,C,-0.00010162591934204102,0.7983956933021545
nateglinide,Nausea,8,C,0.0003433823585510254,0.7983956933021545
nateglinide,Nausea,9,C,0.004998743534088135,0.7983956933021545
nateglinide,Nausea,10,O,0.005532741546630859,0.7983956933021545
nateglinide,Nausea,11,N,-0.00462716817855835,0.7983956933021545
nateglinide,Nausea,12,C,-0.12052547931671143,0.7983956933021545
nateglinide,Nausea,13,C,-0.05634307861328125,0.7983956933021545
nateglinide,Nausea,14,C,-0.13771766424179077,0.7983956933021545
nateglinide,Nausea,15,C,0.003634214401245117,0.7983956933021545
nateglinide,Nausea,16,C,-0.0026962757110595703,0.7983956933021545
nateglinide,Nausea,17,C,-0.007438242435455322,0.7983956933021545
nateglinide,Nausea,18,C,-0.0026962757110595703,0.7983956933021545
nateglinide,Nausea,19,C,0.003634214401245117,0.7983956933021545
nateglinide,Nausea,20,C,-0.005964517593383789,0.7983956933021545
nateglinide,Nausea,21,O,-0.017834365367889404,0.7983956933021545
nateglinide,Nausea,22,O,-0.01714378595352173,0.7983956933021545
nateglinide,Urinary tract infection,0,C,-0.0064483582973480225,0.36063313484191895
nateglinide,Urinary tract infection,1,C,-0.0008934438228607178,0.36063313484191895
nateglinide,Urinary tract infection,2,C,-0.006448417901992798,0.36063313484191895
nateglinide,Urinary tract infection,3,C,-0.0010191798210144043,0.36063313484191895
nateglinide,Urinary tract infection,4,C,-0.006595313549041748,0.36063313484191895
nateglinide,Urinary tract infection,5,C,-0.0078602135181427,0.36063313484191895
nateglinide,Urinary tract infection,6,C,0.04591807723045349,0.36063313484191895
nateglinide,Urinary tract infection,7,C,-0.0078602135181427,0.36063313484191895
nateglinide,Urinary tract infection,8,C,-0.006595313549041748,0.36063313484191895
nateglinide,Urinary tract infection,9,C,0.04771953821182251,0.36063313484191895
nateglinide,Urinary tract infection,10,O,0.04785221815109253,0.36063313484191895
nateglinide,Urinary tract infection,11,N,-0.028772681951522827,0.36063313484191895
nateglinide,Urinary tract infection,12,C,-0.11426541209220886,0.36063313484191895
nateglinide,Urinary tract infection,13,C,-0.013660609722137451,0.36063313484191895
nateglinide,Urinary tract infection,14,C,-0.13939601182937622,0.36063313484191895
nateglinide,Urinary tract infection,15,C,0.04977524280548096,0.36063313484191895
nateglinide,Urinary tract infection,16,C,0.015750110149383545,0.36063313484191895
nateglinide,Urinary tract infection,17,C,0.0007979273796081543,0.36063313484191895
nateglinide,Urinary tract infection,18,C,0.01575005054473877,0.36063313484191895
nateglinide,Urinary tract infection,19,C,0.04977524280548096,0.36063313484191895
nateglinide,Urinary tract infection,20,C,-0.04648250341415405,0.36063313484191895
nateglinide,Urinary tract infection,21,O,-0.07213994860649109,0.36063313484191895
nateglinide,Urinary tract infection,22,O,-0.0759124755859375,0.36063313484191895
pioglitazone,Lactic acidosis,0,C,-0.009225666522979736,0.8673797249794006
pioglitazone,Lactic acidosis,1,C,0.0004559159278869629,0.8673797249794006
pioglitazone,Lactic acidosis,2,C,0.0022458434104919434,0.8673797249794006
pioglitazone,Lactic acidosis,3,C,-0.00032019615173339844,0.8673797249794006
pioglitazone,Lactic acidosis,4,N,0.0008856654167175293,0.8673797249794006
pioglitazone,Lactic acidosis,5,C,0.006450533866882324,0.8673797249794006
pioglitazone,Lactic acidosis,6,C,0.0008658766746520996,0.8673797249794006
pioglitazone,Lactic acidosis,7,C,0.0008072257041931152,0.8673797249794006
pioglitazone,Lactic acidosis,8,C,-0.003412485122680664,0.8673797249794006
pioglitazone,Lactic acidosis,9,C,-0.003979206085205078,0.8673797249794006
pioglitazone,Lactic acidosis,10,O,0.007273733615875244,0.8673797249794006
pioglitazone,Lactic acidosis,11,C,0.010618984699249268,0.8673797249794006
pioglitazone,Lactic acidosis,12,C,0.0015274286270141602,0.8673797249794006
pioglitazone,Lactic acidosis,13,C,0.0012531876564025879,0.8673797249794006
pioglitazone,Lactic acidosis,14,C,0.0007638335227966309,0.8673797249794006
pioglitazone,Lactic acidosis,15,C,0.0012531876564025879,0.8673797249794006
pioglitazone,Lactic acidosis,16,C,0.0015274286270141602,0.8673797249794006
pioglitazone,Lactic acidosis,17,C,-0.0013384222984313965,0.8673797249794006
pioglitazone,Lactic acidosis,18,C,-0.006085574626922607,0.8673797249794006
pioglitazone,Lactic acidosis,19,C,-0.003540337085723877,0.8673797249794006
pioglitazone,Lactic acidosis,20,O,-0.0008220672607421875,0.8673797249794006
pioglitazone,Lactic acidosis,21,N,-0.000826418399810791,0.8673797249794006
pioglitazone,Lactic acidosis,22,C,-0.003093719482421875,0.8673797249794006
pioglitazone,Lactic acidosis,23,O,-0.0006319284439086914,0.8673797249794006
pioglitazone,Lactic acidosis,24,S,-0.00033473968505859375,0.8673797249794006
pioglitazone,Nausea,0,C,-0.005179286003112793,0.9059023857116699
pioglitazone,Nausea,1,C,-7.814168930053711e-05,0.9059023857116699
pioglitazone,Nausea,2,C,0.0027227401733398438,0.9059023857116699
pioglitazone,Nausea,3,C,-0.00024324655532836914,0.9059023857116699
pioglitazone,Nausea,4,N,0.0020309090614318848,0.9059023857116699
pioglitazone,Nausea,5,C,0.004269659519195557,0.9059023857116699
pioglitazone,Nausea,6,C,0.0016772150993347168,0.9059023857116699
pioglitazone,Nausea,7,C,0.0016063451766967773,0.9059023857116699
pioglitazone,Nausea,8,C,-0.002091050148010254,0.9059023857116699
pioglitazone,Nausea,9,C,-0.00233304500579834,0.9059023857116699
pioglitazone,Nausea,10,O,0.009089171886444092,0.9059023857116699
pioglitazone,Nausea,11,C,0.018144428730010986,0.9059023857116699
pioglitazone,Nausea,12,C,0.00238800048828125,0.9059023857116699
pioglitazone,Nausea,13,C,0.0022999048233032227,0.9059023857116699
pioglitazone,Nausea,14,C,-0.009420573711395264,0.9059023857116699
pioglitazone,Nausea,15,C,0.0022999048233032227,0.9059023857116699
pioglitazone,Nausea,16,C,0.00238800048828125,0.9059023857116699
pioglitazone,Nausea,17,C,-0.003956496715545654,0.9059023857116699
pioglitazone,Nausea,18,C,-0.011591315269470215,0.9059023857116699
pioglitazone,Nausea,19,C,-0.0015227198600769043,0.9059023857116699
pioglitazone,Nausea,20,O,0.00038820505142211914,0.9059023857116699
pioglitazone,Nausea,21,N,-0.00040972232818603516,0.9059023857116699
pioglitazone,Nausea,22,C,-0.00586855411529541,0.9059023857116699
pioglitazone,Nausea,23,O,-0.0043305158615112305,0.9059023857116699
pioglitazone,Nausea,24,S,-0.008058607578277588,0.9059023857116699
pioglitazone,Urinary tract infection,0,C,-0.05439990758895874,0.5472179651260376
pioglitazone,Urinary tract infection,1,C,-0.0025421977043151855,0.5472179651260376
pioglitazone,Urinary tract infection,2,C,0.007033824920654297,0.5472179651260376
pioglitazone,Urinary tract infection,3,C,-8.106231689453125e-06,0.5472179651260376
pioglitazone,Urinary tract infection,4,N,0.0012126564979553223,0.5472179651260376
pioglitazone,Urinary tract infection,5,C,0.024628877639770508,0.5472179651260376
pioglitazone,Urinary tract infection,6,C,0.0014168024063110352,0.5472179651260376
pioglitazone,Urinary tract infection,7,C,0.0016193985939025879,0.5472179651260376
pioglitazone,Urinary tract infection,8,C,-0.01115107536315918,0.5472179651260376
pioglitazone,Urinary tract infection,9,C,-0.013498842716217041,0.5472179651260376
pioglitazone,Urinary tract infection,10,O,0.01881396770477295,0.5472179651260376
pioglitazone,Urinary tract infection,11,C,0.006059885025024414,0.5472179651260376
pioglitazone,Urinary tract infection,12,C,0.0020514726638793945,0.5472179651260376
pioglitazone,Urinary tract infection,13,C,0.0019968152046203613,0.5472179651260376
pioglitazone,Urinary tract infection,14,C,0.028183162212371826,0.5472179651260376
pioglitazone,Urinary tract infection,15,C,0.0019968152046203613,0.5472179651260376
pioglitazone,Urinary tract infection,16,C,0.0020514726638793945,0.5472179651260376
pioglitazone,Urinary tract infection,17,C,0.007700681686401367,0.5472179651260376
pioglitazone,Urinary tract infection,18,C,0.010816216468811035,0.5472179651260376
pioglitazone,Urinary tract infection,19,C,0.043008387088775635,0.5472179651260376
pioglitazone,Urinary tract infection,20,O,0.017358481884002686,0.5472179651260376
pioglitazone,Urinary tract infection,21,N,0.011977016925811768,0.5472179651260376
pioglitazone,Urinary tract infection,22,C,-0.032231152057647705,0.5472179651260376
pioglitazone,Urinary tract infection,23,O,-0.039662718772888184,0.5472179651260376
pioglitazone,Urinary tract infection,24,S,-0.0251615047454834,0.5472179651260376
repaglinide,Lactic acidosis,0,C,-0.004005253314971924,0.8209280967712402
repaglinide,Lactic acidosis,1,C,0.0008263587951660156,0.8209280967712402
repaglinide,Lactic acidosis,2,O,0.009750127792358398,0.8209280967712402
repaglinide,Lactic acidosis,3,C,-0.023080050945281982,0.8209280967712402
repaglinide,Lactic acidosis,4,C,-0.005018115043640137,0.8209280967712402
repaglinide,Lactic acidosis,5,C,-0.0031827688217163086,0.8209280967712402
repaglinide,Lactic acidosis,6,C,-0.0007145404815673828,0.8209280967712402
repaglinide,Lactic acidosis,7,C,0.008540630340576172,0.8209280967712402
repaglinide,Lactic acidosis,8,C,0.011202037334442139,0.8209280967712402
repaglinide,Lactic acidosis,9,C,0.001353144645690918,0.8209280967712402
repaglinide,Lactic acidosis,10,C,-0.0012087225914001465,0.8209280967712402
repaglinide,Lactic acidosis,11,O,0.00029987096786499023,0.8209280967712402
repaglinide,Lactic acidosis,12,N,0.00019675493240356445,0.8209280967712402
repaglinide,Lactic acidosis,13,C,-0.0011113882064819336,0.8209280967712402
repaglinide,Lactic acidosis,14,C,-0.0015128254890441895,0.8209280967712402
repaglinide,Lactic acidosis,15,C,-0.0017364025115966797,0.8209280967712402
repaglinide,Lactic acidosis,16,C,0.00016641616821289062,0.8209280967712402
repaglinide,Lactic acidosis,17,C,0.00016641616821289062,0.8209280967712402
repaglinide,Lactic acidosis,18,C,-2.9265880584716797e-05,0.8209280967712402
repaglinide,Lactic acidosis,19,C,-0.0002027750015258789,0.8209280967712402
repaglinide,Lactic acidosis,20,C,-0.002349555492401123,0.8209280967712402
repaglinide,Lactic acidosis,21,C,-0.002651214599609375,0.8209280967712402
repaglinide,Lactic acidosis,22,C,-0.001005411148071289,0.8209280967712402
repaglinide,Lactic acidosis,23,C,7.784366607666016e-05,0.8209280967712402
repaglinide,Lactic acidosis,24,N,-0.0007706880569458008,0.8209280967712402
repaglinide,Lactic acidosis,25,C,-0.0018369555473327637,0.8209280967712402
repaglinide,Lactic acidosis,26,C,-0.0008232593536376953,0.8209280967712402
repaglinide,Lactic acidosis,27,C,-0.002022862434387207,0.8209280967712402
repaglinide,Lactic acidosis,28,C,-0.0008232593536376953,0.8209280967712402
repaglinide,Lactic acidosis,29,C,-0.0018369555473327637,0.8209280967712402
repaglinide,Lactic acidosis,30,C,-0.01391291618347168,0.8209280967712402
repaglinide,Lactic acidosis,31,O,-0.0013213157653808594,0.8209280967712402
repaglinide,Lactic acidosis,32,O,7.170438766479492e-05,0.8209280967712402
repaglinide,Nausea,0,C,-0.0027524232864379883,0.8816040754318237
repaglinide,Nausea,1,C,0.0008807182312011719,0.8816040754318237
repaglinide,Nausea,2,O,0.010000228881835938,0.8816040754318237
repaglinide,Nausea,3,C,-0.013896524906158447,0.8816040754318237
repaglinide,Nausea,4,C,-0.005837857723236084,0.8816040754318237
repaglinide,Nausea,5,C,-0.0033254623413085938,0.8816040754318237
repaglinide,Nausea,6,C,-0.0006781816482543945,0.8816040754318237
repaglinide,Nausea,7,C,0.009846270084381104,0.8816040754318237
repaglinide,Nausea,8,C,0.011726915836334229,0.8816040754318237
repaglinide,Nausea,9,C,0.0006332993507385254,0.8816040754318237
repaglinide,Nausea,10,C,-0.0007105469703674316,0.8816040754318237
repaglinide,Nausea,11,O,0.000491023063659668,0.8816040754318237
repaglinide,Nausea,12,N,0.0001996755599975586,0.8816040754318237
repaglinide,Nausea,13,C,-0.0012354850769042969,0.8816040754318237
repaglinide,Nausea,14,C,-0.000672757625579834,0.8816040754318237
repaglinide,Nausea,15,C,-0.001583397388458252,0.8816040754318237
repaglinide,Nausea,16,C,0.0005688071250915527,0.8816040754318237
repaglinide,Nausea,17,C,0.0005688071250915527,0.8816040754318237
repaglinide,Nausea,18,C,-0.0006105899810791016,0.8816040754318237
repaglinide,Nausea,19,C,-0.0006309151649475098,0.8816040754318237
repaglinide,Nausea,20,C,-0.0020959973335266113,0.8816040754318237
repaglinide,Nausea,21,C,-0.0023983120918273926,0.8816040754318237
repaglinide,Nausea,22,C,-0.0009390115737915039,0.8816040754318237
repaglinide,Nausea,23,C,-0.00042313337326049805,0.8816040754318237
repaglinide,Nausea,24,N,-0.0008093118667602539,0.8816040754318237
repaglinide,Nausea,25,C,-0.0007135868072509766,0.8816040754318237
repaglinide,Nausea,26,C,-0.0003472566604614258,0.8816040754318237
repaglinide,Nausea,27,C,-0.000835120677947998,0.8816040754318237
repaglinide,Nausea,28,C,-0.0003472566604614258,0.8816040754318237
repaglinide,Nausea,29,C,-0.0007135868072509766,0.8816040754318237
repaglinide,Nausea,30,C,-0.012768387794494629,0.8816040754318237
repaglinide,Nausea,31,O,-0.00659787654876709,0.8816040754318237
repaglinide,Nausea,32,O,-0.004755139350891113,0.8816040754318237
repaglinide,Urinary tract infection,0,C,-0.020251452922821045,0.3007422983646393
repaglinide,Urinary tract infection,1,C,-0.0002631545066833496,0.3007422983646393
repaglinide,Urinary tract infection,2,O,0.0264834463596344,0.3007422983646393
repaglinide,Urinary tract infection,3,C,-0.04588642716407776,0.3007422983646393
repaglinide,Urinary tract infection,4,C,0.0008849203586578369,0.3007422983646393
repaglinide,Urinary tract infection,5,C,-0.013056933879852295,0.3007422983646393
repaglinide,Urinary tract infection,6,C,-0.0035674571990966797,0.3007422983646393
repaglinide,Urinary tract infection,7,C,0.04006379842758179,0.3007422983646393
repaglinide,Urinary tract infection,8,C,0.02706289291381836,0.3007422983646393
repaglinide,Urinary tract infection,9,C,-0.0014447569847106934,0.3007422983646393
repaglinide,Urinary tract infection,10,C,0.015606999397277832,0.3007422983646393
repaglinide,Urinary tract infection,11,O,0.014220178127288818,0.3007422983646393
repaglinide,Urinary tract infection,12,N,0.011108726263046265,0.3007422983646393
repaglinide,Urinary tract infection,13,C,0.0047622621059417725,0.3007422983646393
repaglinide,Urinary tract infection,14,C,-0.006374359130859375,0.3007422983646393
repaglinide,Urinary tract infection,15,C,-0.0011519789695739746,0.3007422983646393
repaglinide,Urinary tract infection,16,C,-0.001505434513092041,0.3007422983646393
repaglinide,Urinary tract infection,17,C,-0.001505434513092041,0.3007422983646393
repaglinide,Urinary tract infection,18,C,0.006662726402282715,0.3007422983646393
repaglinide,Urinary tract infection,19,C,-0.0002727806568145752,0.3007422983646393
repaglinide,Urinary tract infection,20,C,-0.004061013460159302,0.3007422983646393
repaglinide,Urinary tract infection,21,C,-0.0028091371059417725,0.3007422983646393
repaglinide,Urinary tract infection,22,C,-0.000531315803527832,0.3007422983646393
repaglinide,Urinary tract infection,23,C,0.0049648284912109375,0.3007422983646393
repaglinide,Urinary tract infection,24,N,0.0031883418560028076,0.3007422983646393
repaglinide,Urinary tract infection,25,C,-0.002020806074142456,0.3007422983646393
repaglinide,Urinary tract infection,26,C,-0.0021735429763793945,0.3007422983646393
repaglinide,Urinary tract infection,27,C,-0.005497068166732788,0.3007422983646393
repaglinide,Urinary tract infection,28,C,-0.002173513174057007,0.3007422983646393
repaglinide,Urinary tract infection,29,C,-0.002020806074142456,0.3007422983646393
repaglinide,Urinary tract infection,30,C,-0.0677594244480133,0.3007422983646393
repaglinide,Urinary tract infection,31,O,-0.09218296408653259,0.3007422983646393
repaglinide,Urinary tract infection,32,O,-0.09220480918884277,0.3007422983646393
saxagliptin,Lactic acidosis,0,C,0.003726959228515625,0.7619895935058594
saxagliptin,Lactic acidosis,1,C,-0.0015516877174377441,0.7619895935058594
saxagliptin,Lactic acidosis,2,C,-0.0008037686347961426,0.7619895935058594
saxagliptin,Lactic acidosis,3,C,0.0019111037254333496,0.7619895935058594
saxagliptin,Lactic acidosis,4,N,-0.0014117956161499023,0.7619895935058594
saxagliptin,Lactic acidosis,5,C,0.001840054988861084,0.7619895935058594
saxagliptin,Lactic acidosis,6,C,-0.00215834379196167,0.7619895935058594
saxagliptin,Lactic acidosis,7,N,-0.002715885639190674,0.7619895935058594
saxagliptin,Lactic acidosis,8,C,0.0006647109985351562,0.7619895935058594
saxagliptin,Lactic acidosis,9,O,-0.0019446015357971191,0.7619895935058594
saxagliptin,Lactic acidosis,10,C,0.01619488000869751,0.7619895935058594
saxagliptin,Lactic acidosis,11,C,-0.0033308863639831543,0.7619895935058594
saxagliptin,Lactic acidosis,12,C,0.012748956680297852,0.7619895935058594
saxagliptin,Lactic acidosis,13,C,0.005653440952301025,0.7619895935058594
saxagliptin,Lactic acidosis,14,C,0.004743099212646484,0.7619895935058594
saxagliptin,Lactic acidosis,15,C,0.005653440952301025,0.7619895935058594
saxagliptin,Lactic acidosis,16,C,0.012748956680297852,0.7619895935058594
saxagliptin,Lactic acidosis,17,C,0.0022819042205810547,0.7619895935058594
saxagliptin,Lactic acidosis,18,C,-0.013934195041656494,0.7619895935058594
saxagliptin,Lactic acidosis,19,C,0.0022819042205810547,0.7619895935058594
saxagliptin,Lactic acidosis,20,C,0.002987384796142578,0.7619895935058594
saxagliptin,Lactic acidosis,21,O,0.0012164115905761719,0.7619895935058594
saxagliptin,Lactic acidosis,22,N,0.006922662258148193,0.7619895935058594
saxagliptin,Nausea,0,C,0.004818320274353027,0.8430307507514954
saxagliptin,Nausea,1,C,-0.0023803114891052246,0.8430307507514954
saxagliptin,Nausea,2,C,0.0002670884132385254,0.8430307507514954
saxagliptin,Nausea,3,C,-0.00010645389556884766,0.8430307507514954
saxagliptin,Nausea,4,N,-0.0015501976013183594,0.8430307507514954
saxagliptin,Nausea,5,C,-0.0015724897384643555,0.8430307507514954
saxagliptin,Nausea,6,C,-0.0038336515426635742,0.8430307507514954
saxagliptin,Nausea,7,N,-0.0032473206520080566,0.8430307507514954
saxagliptin,Nausea,8,C,0.0004367828369140625,0.8430307507514954
saxagliptin,Nausea,9,O,0.0006453394889831543,0.8430307507514954
saxagliptin,Nausea,10,C,0.01301664113998413,0.8430307507514954
saxagliptin,Nausea,11,C,-0.004328012466430664,0.8430307507514954
saxagliptin,Nausea,12,C,0.013055562973022461,0.8430307507514954
saxagliptin,Nausea,13,C,0.004329383373260498,0.8430307507514954
saxagliptin,Nausea,14,C,0.007870137691497803,0.8430307507514954
saxagliptin,Nausea,15,C,0.004329383373260498,0.8430307507514954
saxagliptin,Nausea,16,C,0.013055562973022461,0.8430307507514954
saxagliptin,Nausea,17,C,0.0025597810745239258,0.8430307507514954
saxagliptin,Nausea,18,C,-0.0120697021484375,0.8430307507514954
saxagliptin,Nausea,19,C,0.0025597810745239258,0.8430307507514954
saxagliptin,Nausea,20,C,0.0021813511848449707,0.8430307507514954
saxagliptin,Nausea,21,O,0.0011464357376098633,0.8430307507514954
saxagliptin,Nausea,22,N,0.007614552974700928,0.8430307507514954
saxagliptin,Urinary tract infection,0,C,0.008458077907562256,0.2932480275630951
saxagliptin,Urinary tract infection,1,C,-0.008757323026657104,0.2932480275630951
saxagliptin,Urinary tract infection,2,C,0.012064486742019653,0.2932480275630951
saxagliptin,Urinary tract infection,3,C,-0.005643516778945923,0.2932480275630951
saxagliptin,Urinary tract infection,4,N,0.048558011651039124,0.2932480275630951
saxagliptin,Urinary tract infection,5,C,-0.010402262210845947,0.2932480275630951
saxagliptin,Urinary tract infection,6,C,-0.008933663368225098,0.2932480275630951
saxagliptin,Urinary tract infection,7,N,-0.008989334106445312,0.2932480275630951
saxagliptin,Urinary tract infection,8,C,0.04536329209804535,0.2932480275630951
saxagliptin,Urinary tract infection,9,O,0.08602365851402283,0.2932480275630951
saxagliptin,Urinary tract infection,10,C,0.045081302523612976,0.2932480275630951
saxagliptin,Urinary tract infection,11,C,-0.00047910213470458984,0.2932480275630951
saxagliptin,Urinary tract infection,12,C,-0.0004302561283111572,0.2932480275630951
saxagliptin,Urinary tract infection,13,C,0.0003840327262878418,0.2932480275630951
saxagliptin,Urinary tract infection,14,C,-0.015353530645370483,0.2932480275630951
saxagliptin,Urinary tract infection,15,C,0.0003840327262878418,0.2932480275630951
